"","X","Plot","Rep","Depth","Year","Season","Cropping.system","Cover","GMC","BD","MBC","pH","AG","BG","CB","LAP","NAG","PHOS","XYL","sep","asep","bac_richness","bac_shannon.div","bac_simpson.div","bac_invsimpson.div","bac_evenness","fun_richness","fun_shannon.div","fun_simpson.div","fun_invsimpson.div","fun_evenness","amf_relabund","amf_richness","amf_shannon.div","amf_simpson.div","amf_invsimpson.div","amf_evenness","plantpath_relabund","plantpath_richness","plantpath_shannon.div","plantpath_simpson.div","plantpath_invsimpson.div","plantpath_evenness","soilsap_relabund","soilsap_richness","soilsap_shannon.div","soilsap_simpson.div","soilsap_invsimpson.div","soilsap_evenness","littersap_relabund","littersap_richness","littersap_shannon.div","littersap_simpson.div","littersap_invsimpson.div","littersap_evenness","orgC","totN","POC","MAOC","sandC","POM","MAOM","sandM","POMc","MAOMc","sandc","poxc","noN","nhN","inorgN","P","K","Ca","Mg","Mn","Zn","Al","B","Cu","Fe","Na","Ni","Si","WEC","WEN","WAS","MWD4","MWD5","CCpc","CCc","CCn","CCcn","Wc","Wn","Wcn","inputC","inputN","Weeds","Wheat","Clover","Radish","Vetch","Grass","Yield","Yield.crop","tissue.N.percent","tissue.P.percent","tissue.K.percent","tissue.Ca.percent","tissue.Mg.percent","tissue.S.percent","tissue.B.ppm","tissue.Cu.ppm","tissue.Fe.ppm","tissue.Mn.ppm","tissue.Zn.ppm","tissue.Na.ppm","Notes","Season.Year","agb","agb0","weeds","inputC0","inputN0","inputCN","inorgN0","EEA_C","EEA_N","corn_yield","soybean_yield","cotton_yield","Yield_scaled","Yield_min","Yield_max","corn_yield_2021","corn_yield_2022","corn_yield_2023","cotton_yield_2022","soybean_yield_2021","soybean_yield_2022","soybean_yield_2023","multifunctionality_index_soil","multifunctionality_index_soil2","multifunctionality_index_agronomy","multifunctionality_index_agronomy2","multifunctionality_index_yield","multifunctionality_index_yield2","tissue.N.percent_scaled","tissue.P.percent_scaled","tissue.K.percent_scaled","tissue.Ca.percent_scaled","tissue.Mg.percent_scaled","tissue.S.percent_scaled","tissue.B.ppm_scaled","tissue.Cu.ppm_scaled","tissue.Fe.ppm_scaled","tissue.Mn.ppm_scaled","tissue.Zn.ppm_scaled","tissue.Na.ppm_scaled","multifunctionality_index_nutrition","multifunctionality_index_nutrition2","YearN"
"11",751,"111","1","0-10 cm","2021","Fall","Soybean-Soybean-Soybean","No cover",0.167701863,NA,115.7802,6.575,3.663006,49.442571,15.285395,35.299971,18.148263,121.544261,7.594108,NA,NA,1616,6.946644328,0.998412462,629.9061124,0.940297473,401,4.694626167,0.977617825,44.67840955,0.783225956,0.000432635,1,0,0,1,NA,0.26444821,42,2.244050388,0.809167019,5.240184338,0.600387572,0.143670909,51,2.782683838,0.886061249,8.77664528,0.707733277,0.053935177,23,2.747410017,0.923539421,13.07863488,0.876228699,9.07,0.87,3.4705108,5.38824,NA,2.8,68.64,24.68,38.26,59.41,NA,NA,8.63,2.4826,11.1126,13.552,60.864,885.736,51.892,26.172,1.284,116.38,0.176,0.268,12.948,6.264,0.18,21.972,63.94,3.514411715,74.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040550748,1.778406,9.66,0,0,0,0,0,59.91,"Soybean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021",NA,NA,0.0966,4.0550748,0.1778406,22.8017381857686,11.1126,75.98508,53.448234,NA,4.0289475,NA,0.570144782825761,37.07,77.13,NA,NA,NA,NA,4.0289475,NA,NA,0.230769230769231,0.389960865115941,0.6,0.424260790656188,0,0.191928671984984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"12",754,"112","1","0-10 cm","2021","Fall","Soybean-Soybean-Soybean","Wheat-Clover",0.179640719,NA,110.4403,6.53,4.747168,59.426356,18.098381,37.824066,19.170768,205.464502,8.125186,NA,NA,1325,6.806881379,0.998365559,611.8300917,0.946824671,487,4.97996221,0.983458253,60.45310717,0.804742996,0.00186976,4,1.293759775,0.699707031,3.330081301,0.933250406,0.169125595,42,2.583867135,0.860429748,7.164850575,0.691304315,0.211428905,60,2.627148226,0.845202184,6.460039443,0.64165294,0.060767186,36,3.033597778,0.933226701,14.97604608,0.846541578,12.04,1.17,5.0283204,5.399316,NA,2.89,72.28,22.92,41.76,44.84,NA,NA,9.6119,3.1666,12.7785,17.02,75.184,970.868,59.732,27.468,1.388,118.976,0.184,0.256,14.24,6.848,0.2,22.844,76.91,6.290769628,74.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.378700334,62.70209,11.1,294.16,18.46,0,0,0,65.8,"Soybean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021",3.1262,312.62,0.111,137.8700334,6.270209,21.9881081156944,12.7785,90.397091,56.994834,NA,4.42505,NA,0.717174238642037,37.07,77.13,NA,NA,NA,NA,4.42505,NA,NA,0.538461538461538,0.534188209464787,1,0.695188598829004,0,0.468324730173628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"13",757,"113","1","0-10 cm","2021","Fall","Soybean-Soybean-Soybean","SHM",0.18344519,NA,137.0395,6.41,4.518834,55.08729,15.81178,31.273942,16.203443,189.598651,8.696571,NA,NA,1907,7.095075039,0.998672764,753.4455902,0.939336134,382,4.758499191,0.979654662,49.15130876,0.80036376,0.000479744,2,0.450561209,0.277777778,1.384615385,0.650022422,0.263592751,45,2.631751361,0.88659583,8.818017904,0.691354006,0.151865672,41,2.409775576,0.76206211,4.202777464,0.648910411,0.076492537,35,3.034812768,0.928957739,14.07612856,0.853590905,10.2,0.97,5.0532,6.283292,NA,3,71.32,23.76,49.54,61.6,NA,NA,8.5285,3.9125,12.441,11.048,60.164,899.32,55.996,27.872,1.476,113.796,0.168,0.348,15.136,7.728,0.228,21.688,83.71,10.52794377,80.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686782182,31.751048,7.34,0,3.42,18.38,12.16,118.68,62.41,"Soybean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021",1.5264,152.64,0.0734,68.6782182,3.1751048,21.6302208985354,12.441,84.114475,47.477385,NA,4.1970725,NA,0.63255117324014,37.07,77.13,NA,NA,NA,NA,4.1970725,NA,NA,0.461538461538462,0.516582142076665,0.5,0.523837400733782,0,0.309244486156734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"14",760,"114","1","0-10 cm","2021","Fall","Soybean-Soybean-Soybean","Wheat",0.192904656,NA,132.1187,6.665,4.493791,71.21399,22.035267,45.105854,19.431938,190.990351,10.692192,NA,NA,1352,6.808340195,0.998368709,613.0112958,0.944377703,604,5.097743362,0.986613822,74.70392253,0.796077816,0.00138718,6,1.64803082,0.792924037,4.829145729,0.919783514,0.197494127,62,2.911271537,0.903254686,10.33641797,0.705397805,0.148965209,75,3.002087206,0.901609566,10.1635897,0.695331898,0.130394899,37,2.377713098,0.844351683,6.424740187,0.658478856,12.2,1.15,5.9223948,5.782556,NA,3.95,72.92,22.24,48.54,47.4,NA,NA,10.6836,3.2288,13.9124,20.524,76.372,1124.612,62.964,25.452,1.276,121.824,0.22,0.292,14.264,6.168,0.196,29.056,90.83,10.34635059,76.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.678551254,65.565648,9.4,388.98,0,0,0,0,67.06,"Soybean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high POC, high no-n, high inorg. n,","Fall 2021",3.8898,388.98,0.094,167.8551254,6.5565648,25.6010777778022,13.9124,108.43524,64.537792,NA,4.509785,NA,0.748627059410884,37.07,77.13,NA,NA,NA,NA,4.509785,NA,NA,0.538461538461538,0.593391619572976,0.833333333333333,0.739990850666937,1,0.52745190051619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"15",763,"115","1","0-10 cm","2021","Fall","Soybean-Soybean-Soybean","Clover",0.178489703,NA,52.5893,6.53,3.698597,61.4877,20.70184,43.631196,16.115439,150.027247,7.501954,NA,NA,1170,6.665076852,0.997987922,496.9987417,0.943425929,381,4.40807401,0.953762843,21.62762753,0.741750433,0.001131363,2,0.689734493,0.496591196,1.986457114,0.995076532,0.155609068,51,2.778340952,0.887271139,8.870842761,0.70662873,0.116862493,39,2.881557419,0.923760022,13.11647806,0.786545362,0.038269119,23,1.974264897,0.700644676,3.340511821,0.629650307,11.1,1.08,3.8480568,6.23146,NA,3.16,72.04,24.32,34.67,56.14,NA,NA,6.0872,2.9293,9.0165,23.048,73.8,1074.256,57.364,25.236,1.328,121.12,0.18,0.32,14.484,6.12,0.18,27.576,90.87,11.37134319,74.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219243324,13.151376,12.84,0,38.76,0,0,0,66.27,"Soybean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021",0.3876,38.76,0.1284,21.9243324,1.3151376,16.6707517144974,9.0165,93.390091,59.746635,NA,4.4566575,NA,0.72890664003994,37.07,77.13,NA,NA,NA,NA,4.4566575,NA,NA,0.538461538461538,0.481165994485376,0.5,0.454716426525467,0,0.490380103237916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"16",766,"116","1","0-10 cm","2021","Fall","Corn-Soybean-Corn","SHM",0.202105263,NA,167.1421,6.485,3.980658,66.877811,23.733742,54.480018,16.450482,129.413087,8.670636,NA,NA,1180,6.655719092,0.997971212,492.9051485,0.940967807,542,5.153402691,0.986413724,73.60368706,0.818615558,0.009370263,14,2.456794549,0.904026817,10.41957727,0.930936407,0.189527353,67,2.785277288,0.859853881,7.135409848,0.662421142,0.163621331,67,3.201180554,0.919400576,12.40703655,0.761335214,0.04865647,32,2.683788803,0.871076834,7.756557914,0.774377759,11.62,1.15,6.1903764,7.671312,NA,3.69,73.48,22.96,53.27,66.02,NA,NA,8.1866,2.9915,11.1781,23.432,100.068,1021.672,52.788,29.636,2.068,119.328,0.236,0.316,15.66,5.892,0.284,23.588,86.54,18.45751252,86.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.679535394,27.168872,0.48,0,0.06,4.18,14.1,138.84,76.57,"Corn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high POC, high P,","Fall 2021",1.5718,157.18,0.0048,67.9535394,2.7168872,25.0115424004353,11.1781,103.262847,70.9305,4.8062989,NA,NA,0.165721812545331,49.25289642,214.09,4.8062989,NA,NA,NA,NA,NA,NA,0.692307692307692,0.610286375936062,0.166666666666667,0.427557642873688,0,0.0083645803288145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"17",769,"117","1","0-10 cm","2021","Fall","Corn-Soybean-Corn","No cover",0.194285714,NA,168.3363,6.535,6.793558,102.760498,38.762741,57.870507,24.498584,206.511151,11.899502,NA,NA,960,6.471016953,0.997692968,433.4573613,0.942344521,275,4.568189726,0.978336598,46.16080129,0.813312426,0.006200811,7,1.781392413,0.811965812,5.318181818,0.915454608,0.186421814,36,2.459939367,0.833761621,6.015458093,0.686459151,0.124890691,37,2.948540961,0.920565744,12.58902712,0.816562722,0.02361078,15,2.420236206,0.896484486,9.66038769,0.893719106,10.17,1.02,4.5127584,6.07202,NA,2.05,72.2,27.24,44.37,59.71,NA,NA,4.7599,2.6749,7.4348,21.612,97.36,927.516,46.204,31.184,1.768,127.208,0.164,0.384,16.264,6.148,0.364,20.14,73.59,6.580442189,78.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084838924,4.733088,20.98,0,0,0,0,0,81.58,"Corn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high ag, high cb,","Fall 2021",NA,NA,0.2098,8.4838924,0.4733088,17.9246453900709,7.4348,160.216299,82.369091,5.1207766,NA,NA,0.196115455063858,49.25289642,214.09,5.1207766,NA,NA,NA,NA,NA,NA,0.692307692307692,0.559403164626161,0.4,0.380525013456734,0,0.0444909143351601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"18",772,"118","1","0-10 cm","2021","Fall","Corn-Soybean-Corn","Wheat-Clover",0.209424084,NA,115.6993,6.555,6.410104,97.357016,29.336386,68.686041,39.577415,163.354436,10.269553,NA,NA,963,6.470792748,0.997514455,402.3262616,0.941883907,222,4.184703716,0.965644528,29.10744489,0.774561096,0.001528496,3,1.012494711,0.607709751,2.549132948,0.921612403,0.180435257,34,2.073448136,0.770005277,4.347925845,0.587985296,0.163840163,23,1.925901212,0.758253649,4.136567099,0.614225726,0.021180581,11,2.07164643,0.838558827,6.194206715,0.863943665,11.64,1.12,5.226696,6.6468,NA,2.54,76.4,23.64,44.9,57.1,NA,NA,7.2496,2.9236,10.1732,22.084,99.596,1093.256,49.944,26.904,2.02,116.3,0.268,0.376,18.148,6.792,0.32,27.88,77.14,7.753735539,70.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.393981262,71.715776,12.28,317.04,1.66,0,0,0,75.41,"Corn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high nag, high lap,","Fall 2021",3.187,318.7,0.1228,139.3981262,7.1715776,19.437581795113,10.1732,143.373059,108.263456,4.7334857,NA,NA,0.158684561982159,49.25289642,214.09,4.7334857,NA,NA,NA,NA,NA,NA,0.692307692307692,0.593411321466142,0.833333333333333,0.631667229281622,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"19",775,"119","1","0-10 cm","2021","Fall","Corn-Soybean-Corn","Clover",0.200863931,NA,92.9889,6.69,4.619823,73.899201,20.512611,43.852745,18.158124,139.437899,8.513782,NA,NA,999,6.520609015,0.997770869,448.6052865,0.944091578,198,4.143621286,0.966728766,30.05599372,0.783549935,0.003948278,5,1.552043094,0.77875,4.519774011,0.964338595,0.17155266,31,2.263036575,0.790755879,4.779106782,0.659011359,0.175994472,22,2.104941053,0.81576892,5.427965791,0.680980959,0.040864673,13,1.69598911,0.665033023,2.985368912,0.661217386,9.81,0.95,4.257552,6.2928,NA,2.08,73.6,26.28,43.4,64.15,NA,NA,6.3965,2.8388,9.2353,22.932,107.932,1054.032,45.524,21.764,1.416,115.612,0.248,0.308,13.208,6.976,0.3,25.928,68.25,2.876303598,67.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164060824,7.370108,18.92,0,20.12,0,0,0,92.93,"Corn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high K,","Fall 2021",0.2012,20.12,0.1892,16.4060824,0.7370108,22.2603012058982,9.2353,107.545417,62.010869,5.8332161,NA,NA,0.264971311867308,49.25289642,214.09,5.8332161,NA,NA,NA,NA,NA,NA,0.461538461538462,0.457505536330264,0.333333333333333,0.319350617213938,0,0.126334006345544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"20",778,"120","1","0-10 cm","2021","Fall","Corn-Soybean-Corn","Wheat",0.18317757,NA,251.9157,6.715,6.278125,71.263904,33.491437,86.632433,31.307483,140.426566,13.351367,NA,NA,802,6.337421821,0.997550899,408.3131203,0.947707327,280,4.463039858,0.974112662,38.62892358,0.792050843,0.008003049,4,1.087289182,0.573948098,2.347131875,0.784313355,0.18851626,35,2.480368586,0.850013123,6.667249958,0.697644378,0.126587907,33,2.464887151,0.818251235,5.502100663,0.704956906,0.118965955,20,1.4542463,0.576548924,2.361547901,0.485439341,9.59,0.86,3.8737664,5.746048,NA,1.79,77.44,21.48,40.39,59.92,NA,NA,5.3624,2.9858,8.3482,25.232,108.312,1002.792,46.944,23.936,1.812,115.984,0.22,0.352,15.656,7.444,0.268,21.992,78.15,5.406480834,89.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.919130384,77.027826,6.06,444.66,0,0,0,0,85.74,"Corn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: high cb, high lap, high P, high K,","Fall 2021",4.4466,444.66,0.0606,191.9130384,7.7027826,24.9147676061895,8.3482,124.384833,117.939916,5.3818998,NA,NA,0.221352491566268,49.25289642,214.09,5.3818998,NA,NA,NA,NA,NA,NA,0.615384615384615,0.540995797587853,0.666666666666667,0.716795118339552,0,0.0744880299971157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"21",781,"201","2","0-10 cm","2021","Fall","Corn-Cotton-Soybean","No cover",0.176470588,NA,132.9417,6.665,4.121788,22.769876,14.526301,35.775906,21.569356,170.239618,6.682899,NA,NA,1203,6.657076209,0.997973033,493.3478242,0.938598099,78,3.695882412,0.952238234,20.93724929,0.848319812,0.003265306,1,0,0,1,NA,0.221632653,11,1.393221276,0.586001648,2.415468554,0.5810184,0.08244898,8,1.819871993,0.817223802,5.471171896,0.875173433,0.035510204,4,0.890627517,0.449993394,1.818159981,0.642451951,8.52,0.84,3.605238,6.43008,NA,1.61,78.8,20.8,42.32,75.47,NA,NA,6.1913,2.2737,8.465,17,77.524,932.1,46.816,24.268,1.048,119.448,0.248,0.36,14.86,7.504,0.24,27.856,66.94,2.011965352,84.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,175.71,"Corn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021",NA,NA,0,0,0,NA,8.465,48.100864,57.345262,11.0293167,NA,NA,0.767164071884015,49.25289642,214.09,11.0293167,NA,NA,NA,NA,NA,NA,0.384615384615385,0.417382320275047,0.5,0.441791017971004,1,0.723247764638016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"22",784,"202","2","0-10 cm","2021","Fall","Corn-Cotton-Soybean","SHM",0.185383244,NA,148.4168,6.68,3.296406,40.560261,12.55724,20.252104,20.101046,118.546824,6.226265,NA,NA,929,6.464923079,0.997787418,451.9606616,0.94597896,232,4.627531504,0.981014493,52.67175728,0.849596958,0.005784021,5,1.428841117,0.716338606,3.525329928,0.887788902,0.196529587,23,2.438988538,0.87014375,7.700823046,0.777864148,0.098264794,25,2.65225814,0.886090048,8.778864166,0.823970319,0.064577639,14,2.109519283,0.802632293,5.066684991,0.799345758,7.58,0.75,2.8373504,4.786976,NA,2.42,72.64,27.56,37.43,63.15,NA,NA,6.4182,2.5733,8.9915,13.496,50.568,825.172,41.592,24.528,0.624,111.16,0.184,0.328,16.74,7.364,0.192,22.3,50.15,1.591379515,74.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.623464322,36.734862,0.02,0,20.7,5.7,25.5,95.5,133.66,"Corn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021",1.474,147.4,2e-04,62.3464322,3.6734862,16.972006645894,8.9915,62.640172,40.35315,8.3898382,NA,NA,0.512063738969029,49.25289642,214.09,8.3898382,NA,NA,NA,NA,NA,NA,0.153846153846154,0.334119400346906,0.5,0.536975717809018,0,0.420031727718489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"23",787,"203","2","0-10 cm","2021","Fall","Corn-Cotton-Soybean","Wheat",0.188284519,NA,79.9679,6.03,3.244478,53.715731,14.814255,26.014192,17.470981,157.993832,5.976958,NA,NA,953,6.462014243,0.997706702,436.0533032,0.942037466,321,4.847609654,0.9849016,66.23218375,0.839930539,0.017420311,18,2.638553391,0.9056134,10.59472422,0.912876824,0.129416852,29,2.354850357,0.828019435,5.8146105,0.699329811,0.111131702,36,2.896037005,0.918734112,12.30528613,0.808154514,0.036632073,18,2.415831211,0.886708053,8.82675268,0.835820238,7.1,0.68,4.578144,5.91084,NA,2.06,70.2,29.76,64.48,83.25,NA,NA,6.2727,3.8562,10.1289,14.428,50.868,725.032,34.836,28.732,0.912,108.912,0.168,0.32,16.184,6.656,0.288,17.436,55.73,5.913499549,70.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36879818,48.77937,3.9,319.6,0,0,0,0,122.9,"Corn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"note: low pH,","Fall 2021",3.196,319.6,0.039,136.879818,4.877937,28.0610057079458,10.1289,77.751422,43.485173,7.714433,NA,NA,0.446787173400296,49.25289642,214.09,7.714433,NA,NA,NA,NA,NA,NA,0.384615384615385,0.375154730906358,0.5,0.604412040117697,0,0.342443034323623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"24",790,"204","2","0-10 cm","2021","Fall","Corn-Cotton-Soybean","Clover",0.173174873,NA,80.5631,6.525,3.358803,50.711189,14.248883,27.028256,16.199133,124.517729,6.084442,NA,NA,874,6.415857878,0.997774719,449.3815271,0.947258488,241,4.636221315,0.981366317,53.66625512,0.845285864,0.002540882,3,1.032924074,0.625904011,2.673110721,0.940208011,0.149195387,25,2.407474699,0.85862474,7.073373384,0.747924067,0.170630008,36,2.846696362,0.893555349,9.394553779,0.794385745,0.084696071,17,1.799202087,0.683752663,3.16208196,0.635039395,6.78,0.72,3.4264656,4.968816,NA,2.45,67.88,33.44,50.54,73.29,NA,NA,6.7453,2.7202,9.4655,13.012,45.196,726.9,32.852,26.856,2.16,110.72,0.164,0.28,15.408,6.296,0.2,19.124,52.72,1.58913646,62.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14230932,10.04625,7.5,0,26.4,0,0,0,167.78,"Corn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021",0.264,26.4,0.075,14.230932,1.004625,14.1654169466219,9.4655,74.403317,43.227389,10.5315506,NA,NA,0.719055971051296,49.25289642,214.09,10.5315506,NA,NA,NA,NA,NA,NA,0.153846153846154,0.307619348029509,0.5,0.457121068803093,1,0.666065762907413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"25",793,"205","2","0-10 cm","2021","Fall","Corn-Cotton-Soybean","Wheat-Clover",0.17838765,NA,107.2568,6.5,2.362046,43.320066,14.640218,43.836128,13.573226,129.815423,5.657519,NA,NA,934,6.442790932,0.997557469,409.4114287,0.942000603,191,4.400649022,0.977531531,44.50681473,0.837856041,0.007750388,3,1.062678008,0.643662851,2.806331036,0.967291208,0.203360168,21,1.87239977,0.754251582,4.069202192,0.615006067,0.09380469,17,2.046324483,0.807340847,5.190513834,0.722262758,0.030351518,7,1.838297485,0.827957194,5.812506902,0.94469803,7.58,0.81,4.8514648,5.03388,NA,2.59,70.8,29.08,64,66.41,NA,NA,6.3432,2.285,8.6282,12.724,51.112,778.88,36.212,24.036,1.132,104.688,0.172,0.272,13.708,5.376,0.228,22.736,53.04,1.365926177,59.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89773861,36.81869,6.1,203.2,3.8,0,0,0,127.48,"Corn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021",2.07,207,0.061,89.773861,3.681869,24.3826874340179,8.6282,65.979849,57.409354,8.0019196,NA,NA,0.474572179934199,49.25289642,214.09,8.0019196,NA,NA,NA,NA,NA,NA,0.307692307692308,0.356659093766689,0.333333333333333,0.528473143999343,0,0.375468704932218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"26",796,"206","2","0-10 cm","2021","Fall","Soybean-Soybean-Soybean","No cover",0.171189979,NA,125.218,6.465,2.17942,44.813051,14.633014,49.983075,12.840671,121.023282,5.374222,NA,NA,950,6.480846211,0.997636275,423.0610894,0.94521726,506,4.831565798,0.978825096,47.22571567,0.775963598,0.002294339,5,1.516738251,0.764697344,4.249845774,0.942402462,0.105954224,46,2.651425737,0.876569378,8.101717244,0.692523917,0.110404688,57,3.20091864,0.939284239,16.47018812,0.791708645,0.053295002,34,2.651754121,0.892412644,9.294772481,0.751980435,8.02,0.87,3.3397056,5.60868,NA,1.85,72.84,23.8,41.64,69.93,NA,NA,6.2159,2.398,8.6139,11.972,51.712,914.24,47.684,23.456,0.88,113.148,0.216,0.26,13.076,5.856,0.2,30.856,60.95,3.360368734,79.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22815712,8.39208,58.4,0,0,0,0,0,72.88,"Soybean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021",NA,NA,0.584,22.815712,0.839208,27.187195546277,8.6139,66.999707,62.823746,NA,4.90118,NA,0.893909136295557,37.07,77.13,NA,NA,NA,NA,4.90118,NA,NA,0.153846153846154,0.380798187371251,0.4,0.43421471978148,1,0.800563115908024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"27",799,"207","2","0-10 cm","2021","Fall","Soybean-Soybean-Soybean","Wheat",0.183044316,NA,123.0899,6.76,2.466912,44.338193,16.558675,51.881926,14.321517,118.612798,6.323156,NA,NA,1188,6.675124344,0.997983063,495.8013975,0.942810644,471,5.002543576,0.986294917,72.96562772,0.812779677,0.003329304,5,1.452987728,0.726899093,3.661650234,0.902792035,0.133568498,47,2.779914934,0.903052241,10.31483362,0.722028146,0.153365966,56,3.180493341,0.933665882,15.07519864,0.790115643,0.037969917,24,2.544322539,0.885464019,8.730880828,0.800591392,9.15,0.95,4.084128,5.880576,NA,1.86,72.96,23.6,44.64,64.27,NA,NA,8.0099,2.5562,10.5661,13.076,56.648,975.34,53.12,28.06,0.988,121.316,0.256,0.372,17.952,6.508,0.22,31.212,74.12,6.998220181,85.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.431688908,55.090062,30.9,307.14,0,0,0,0,66.6,"Soybean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021",3.0714,307.14,0.309,143.1688908,5.5090062,25.988152055447,10.5661,69.686936,66.203443,NA,4.47885,NA,0.737144283574638,37.07,77.13,NA,NA,NA,NA,4.47885,NA,NA,0.384615384615385,0.448929830393172,0.666666666666667,0.649080621640095,1,0.505865790708587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"28",802,"208","2","0-10 cm","2021","Fall","Soybean-Soybean-Soybean","Clover",0.17962963,NA,63.6543,6.6,2.60105,48.37826,16.442996,50.475146,24.1721,116.208933,6.446131,NA,NA,1107,6.596682999,0.997913802,479.3409232,0.941118297,304,4.528309355,0.977528799,44.50140395,0.792074062,0.002951954,3,1.091260266,0.661646188,2.955486138,0.9933079,0.142847448,29,2.53188913,0.885321681,8.720044082,0.75190576,0.086963898,29,2.701112352,0.907596611,10.82211386,0.802160692,0.061685668,23,2.047726594,0.766567306,4.283890067,0.653079372,9,0.95,3.5478192,6.18568,NA,1.74,74.08,21.32,39.42,68.73,NA,NA,8.3306,2.8332,11.1638,12.528,51.152,1008.084,54.512,27.268,1.028,119.792,0.244,0.268,13.552,7.316,0.156,32.804,76.92,11.85979771,74.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08067303,4.1232,2.1,0,17.1,0,0,0,75.25,"Soybean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Fall 2021",0.171,17.1,0.021,8.067303,0.41232,19.5656359138533,11.1638,73.868437,74.647246,NA,5.0605625,NA,0.953070394408387,37.07,77.13,NA,NA,NA,NA,5.0605625,NA,NA,0.461538461538462,0.43176182872961,0.5,0.452646084169947,1,0.911778507742844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
